"rgn_id","year","species","tonnes"
1,1994,"Marine fishes nei",2031
1,1995,"Marine fishes nei",10166
1,1996,"Marine fishes nei",8362
1,1997,"Marine fishes nei",5649
1,1998,"Marine fishes nei",12534
1,1999,"Marine fishes nei",12050
1,2000,"Marine fishes nei",19516
1,2001,"Marine fishes nei",39358
1,2002,"Marine fishes nei",54330
1,2003,"Marine fishes nei",25886
1,2004,"Marine fishes nei",31027
1,2005,"Marine fishes nei",46988
1,2006,"Marine fishes nei",41289
1,2007,"Marine fishes nei",41779
1,2008,"Marine fishes nei",31093
1,2009,"Marine fishes nei",40008
1,2010,"Marine fishes nei",44688
1,2011,"Marine fishes nei",61165
1,2012,"Marine fishes nei",57823
1,2013,"Marine fishes nei",59002
1,1994,"Fleshy prawn",4671
1,1995,"Fleshy prawn",6929
1,1996,"Fleshy prawn",6832
1,1997,"Fleshy prawn",8341
1,1998,"Fleshy prawn",9809
1,1999,"Fleshy prawn",10485
1,2000,"Fleshy prawn",11656
1,2001,"Fleshy prawn",13869
1,2002,"Fleshy prawn",17598
1,2003,"Fleshy prawn",22572
1,2004,"Fleshy prawn",19018
1,2005,"Fleshy prawn",17684
1,2006,"Fleshy prawn",29655
1,2007,"Fleshy prawn",33704
1,2008,"Fleshy prawn",25195
1,2009,"Fleshy prawn",24997
1,2010,"Fleshy prawn",26672
1,2011,"Fleshy prawn",27558
1,2012,"Fleshy prawn",27603
1,2013,"Fleshy prawn",28040
1,1994,"Marine crabs nei",0
1,1995,"Marine crabs nei",0
1,1996,"Marine crabs nei",4532
1,1997,"Marine crabs nei",2940
1,1998,"Marine crabs nei",3157
1,1999,"Marine crabs nei",2689
1,2000,"Marine crabs nei",3435
1,2001,"Marine crabs nei",14677
1,2002,"Marine crabs nei",16158
1,2003,"Marine crabs nei",3910
1,2004,"Marine crabs nei",4763
1,2005,"Marine crabs nei",3175
1,2006,"Marine crabs nei",3482
1,2007,"Marine crabs nei",6747
1,2008,"Marine crabs nei",919
1,2009,"Marine crabs nei",831
1,2010,"Marine crabs nei",887
1,2011,"Marine crabs nei",1452
1,2012,"Marine crabs nei",1857
1,2013,"Marine crabs nei",1862
1,1994,"Marine molluscs nei",610589
1,1995,"Marine molluscs nei",693845
1,1996,"Marine molluscs nei",871657
1,1997,"Marine molluscs nei",860459
1,1998,"Marine molluscs nei",917162
1,1999,"Marine molluscs nei",1.07059e+06
1,2000,"Marine molluscs nei",1.13338e+06
1,2001,"Marine molluscs nei",1.21115e+06
1,2002,"Marine molluscs nei",1.3308e+06
1,2003,"Marine molluscs nei",1.4264e+06
1,2004,"Marine molluscs nei",1.4905e+06
1,2005,"Marine molluscs nei",1.6024e+06
1,2006,"Marine molluscs nei",1.74509e+06
1,2007,"Marine molluscs nei",1.45665e+06
1,2008,"Marine molluscs nei",1.57205e+06
1,2009,"Marine molluscs nei",1.66352e+06
1,2010,"Marine molluscs nei",1.785e+06
1,2011,"Marine molluscs nei",1.91543e+06
1,2012,"Marine molluscs nei",2.09963e+06
1,2013,"Marine molluscs nei",2.28288e+06
1,1994,"Aquatic plants nei",147955
1,1995,"Aquatic plants nei",158635
1,1996,"Aquatic plants nei",221407
1,1997,"Aquatic plants nei",244853
1,1998,"Aquatic plants nei",264112
1,1999,"Aquatic plants nei",291093
1,2000,"Aquatic plants nei",350243
1,2001,"Aquatic plants nei",325344
1,2002,"Aquatic plants nei",348902
1,2003,"Aquatic plants nei",330441
1,2004,"Aquatic plants nei",383705
1,2005,"Aquatic plants nei",394558
1,2006,"Aquatic plants nei",342760
1,2007,"Aquatic plants nei",254146
1,2008,"Aquatic plants nei",246387
1,2009,"Aquatic plants nei",248235
1,2010,"Aquatic plants nei",264867
1,2011,"Aquatic plants nei",311413
1,2012,"Aquatic plants nei",325575
1,2013,"Aquatic plants nei",319705
1,1994,"Aquatic invertebrates nei",0
1,1995,"Aquatic invertebrates nei",0
1,1996,"Aquatic invertebrates nei",0
1,1997,"Aquatic invertebrates nei",837
1,1998,"Aquatic invertebrates nei",1237
1,1999,"Aquatic invertebrates nei",4642
1,2000,"Aquatic invertebrates nei",2965
1,2001,"Aquatic invertebrates nei",4468
1,2002,"Aquatic invertebrates nei",14635
1,2003,"Aquatic invertebrates nei",19611
1,2004,"Aquatic invertebrates nei",41366
1,2005,"Aquatic invertebrates nei",56446
1,2006,"Aquatic invertebrates nei",61640
1,2007,"Aquatic invertebrates nei",62342
1,2008,"Aquatic invertebrates nei",145336
1,2009,"Aquatic invertebrates nei",165575
1,2010,"Aquatic invertebrates nei",192584
1,2011,"Aquatic invertebrates nei",118164
1,2012,"Aquatic invertebrates nei",123138
1,2013,"Aquatic invertebrates nei",136124
2,1994,"Marine fishes nei",535
2,1995,"Marine fishes nei",824
2,1996,"Marine fishes nei",4899
2,1997,"Marine fishes nei",9432
2,1998,"Marine fishes nei",10382
2,1999,"Marine fishes nei",9262
2,2000,"Marine fishes nei",10673
2,2001,"Marine fishes nei",10829
2,2002,"Marine fishes nei",11003
2,2003,"Marine fishes nei",10824
2,2004,"Marine fishes nei",14798
2,2005,"Marine fishes nei",17080
2,2006,"Marine fishes nei",20102
2,2007,"Marine fishes nei",11395
2,2008,"Marine fishes nei",15638
2,2009,"Marine fishes nei",14718
2,2010,"Marine fishes nei",12378
2,2011,"Marine fishes nei",12796
2,2012,"Marine fishes nei",12173
2,2013,"Marine fishes nei",11080
2,1994,"Fleshy prawn",7456
2,1995,"Fleshy prawn",8934
2,1996,"Fleshy prawn",11329
2,1997,"Fleshy prawn",11235
2,1998,"Fleshy prawn",12385
2,1999,"Fleshy prawn",12788
2,2000,"Fleshy prawn",13582
2,2001,"Fleshy prawn",14100
2,2002,"Fleshy prawn",14779
2,2003,"Fleshy prawn",14685
2,2004,"Fleshy prawn",15198
2,2005,"Fleshy prawn",16748
2,2006,"Fleshy prawn",18428
2,2007,"Fleshy prawn",10429
2,2008,"Fleshy prawn",14706
2,2009,"Fleshy prawn",15568
2,2010,"Fleshy prawn",19160
2,2011,"Fleshy prawn",17773
2,2012,"Fleshy prawn",17866
2,2013,"Fleshy prawn",18882
2,1994,"Marine crabs nei",0
2,1995,"Marine crabs nei",0
2,1996,"Marine crabs nei",0
2,1997,"Marine crabs nei",0
2,1998,"Marine crabs nei",0
2,1999,"Marine crabs nei",0
2,2000,"Marine crabs nei",0
2,2001,"Marine crabs nei",0
2,2002,"Marine crabs nei",0
2,2003,"Marine crabs nei",265
2,2004,"Marine crabs nei",800
2,2005,"Marine crabs nei",1195
2,2006,"Marine crabs nei",1707
2,2007,"Marine crabs nei",1346
2,2008,"Marine crabs nei",2140
2,2009,"Marine crabs nei",2441
2,2010,"Marine crabs nei",1441
2,2011,"Marine crabs nei",1645
2,2012,"Marine crabs nei",1647
2,2013,"Marine crabs nei",2364
2,1994,"Marine molluscs nei",33237
2,1995,"Marine molluscs nei",40313
2,1996,"Marine molluscs nei",51568
2,1997,"Marine molluscs nei",55920
2,1998,"Marine molluscs nei",59743
2,1999,"Marine molluscs nei",72720
2,2000,"Marine molluscs nei",129951
2,2001,"Marine molluscs nei",171262
2,2002,"Marine molluscs nei",175142
2,2003,"Marine molluscs nei",152266
2,2004,"Marine molluscs nei",192637
2,2005,"Marine molluscs nei",222693
2,2006,"Marine molluscs nei",260434
2,2007,"Marine molluscs nei",245487
2,2008,"Marine molluscs nei",259711
2,2009,"Marine molluscs nei",264007
2,2010,"Marine molluscs nei",291124
2,2011,"Marine molluscs nei",272552
2,2012,"Marine molluscs nei",341718
2,2013,"Marine molluscs nei",409779
2,1994,"Aquatic plants nei",0
2,1995,"Aquatic plants nei",0
2,1996,"Aquatic plants nei",234
2,1997,"Aquatic plants nei",50
2,1998,"Aquatic plants nei",35
2,1999,"Aquatic plants nei",0
2,2000,"Aquatic plants nei",0
2,2001,"Aquatic plants nei",0
2,2002,"Aquatic plants nei",0
2,2003,"Aquatic plants nei",0
2,2004,"Aquatic plants nei",0
2,2005,"Aquatic plants nei",0
2,2006,"Aquatic plants nei",0
2,2007,"Aquatic plants nei",0
2,2008,"Aquatic plants nei",0
2,2009,"Aquatic plants nei",0
2,2010,"Aquatic plants nei",250
2,2011,"Aquatic plants nei",0
2,2012,"Aquatic plants nei",0
2,2013,"Aquatic plants nei",0
2,1994,"Aquatic invertebrates nei",255
2,1995,"Aquatic invertebrates nei",26
2,1996,"Aquatic invertebrates nei",0
2,1997,"Aquatic invertebrates nei",463
2,1998,"Aquatic invertebrates nei",182
2,1999,"Aquatic invertebrates nei",336
2,2000,"Aquatic invertebrates nei",455
2,2001,"Aquatic invertebrates nei",73
2,2002,"Aquatic invertebrates nei",267
2,2003,"Aquatic invertebrates nei",534
2,2004,"Aquatic invertebrates nei",2349
2,2005,"Aquatic invertebrates nei",3339
2,2006,"Aquatic invertebrates nei",4094
2,2007,"Aquatic invertebrates nei",2451
2,2008,"Aquatic invertebrates nei",3755
2,2009,"Aquatic invertebrates nei",3833
2,2010,"Aquatic invertebrates nei",4955
2,2011,"Aquatic invertebrates nei",6754
2,2012,"Aquatic invertebrates nei",8657
2,2013,"Aquatic invertebrates nei",10165
3,1994,"Marine fishes nei",613
3,1995,"Marine fishes nei",876
3,1996,"Marine fishes nei",656
3,1997,"Marine fishes nei",910
3,1998,"Marine fishes nei",670
3,1999,"Marine fishes nei",671
3,2000,"Marine fishes nei",977
3,2001,"Marine fishes nei",1855
3,2002,"Marine fishes nei",1760
3,2003,"Marine fishes nei",823
3,2004,"Marine fishes nei",1741
3,2005,"Marine fishes nei",1502
3,2006,"Marine fishes nei",1738
3,2007,"Marine fishes nei",2193
3,2008,"Marine fishes nei",1592
3,2009,"Marine fishes nei",2142
3,2010,"Marine fishes nei",2952
3,2011,"Marine fishes nei",3454
3,2012,"Marine fishes nei",3666
3,2013,"Marine fishes nei",3521
3,1994,"Fleshy prawn",1198
3,1995,"Fleshy prawn",867
3,1996,"Fleshy prawn",1414
3,1997,"Fleshy prawn",1415
3,1998,"Fleshy prawn",2306
3,1999,"Fleshy prawn",2245
3,2000,"Fleshy prawn",3316
3,2001,"Fleshy prawn",4411
3,2002,"Fleshy prawn",5415
3,2003,"Fleshy prawn",6344
3,2004,"Fleshy prawn",7965
3,2005,"Fleshy prawn",8490
3,2006,"Fleshy prawn",14581
3,2007,"Fleshy prawn",11345
3,2008,"Fleshy prawn",12302
3,2009,"Fleshy prawn",11922
3,2010,"Fleshy prawn",11210
3,2011,"Fleshy prawn",9846
3,2012,"Fleshy prawn",10619
3,2013,"Fleshy prawn",8748
3,1994,"Marine crabs nei",0
3,1995,"Marine crabs nei",0
3,1996,"Marine crabs nei",16
3,1997,"Marine crabs nei",102
3,1998,"Marine crabs nei",249
3,1999,"Marine crabs nei",413
3,2000,"Marine crabs nei",446
3,2001,"Marine crabs nei",425
3,2002,"Marine crabs nei",624
3,2003,"Marine crabs nei",760
3,2004,"Marine crabs nei",443
3,2005,"Marine crabs nei",423
3,2006,"Marine crabs nei",138
3,2007,"Marine crabs nei",196
3,2008,"Marine crabs nei",32
3,2009,"Marine crabs nei",3
3,2010,"Marine crabs nei",50
3,2011,"Marine crabs nei",0
3,2012,"Marine crabs nei",0
3,2013,"Marine crabs nei",0
3,1994,"Marine molluscs nei",0
3,1995,"Marine molluscs nei",0
3,1996,"Marine molluscs nei",0
3,1997,"Marine molluscs nei",0
3,1998,"Marine molluscs nei",0
3,1999,"Marine molluscs nei",0
3,2000,"Marine molluscs nei",0
3,2001,"Marine molluscs nei",0
3,2002,"Marine molluscs nei",0
3,2003,"Marine molluscs nei",0
3,2004,"Marine molluscs nei",0
3,2005,"Marine molluscs nei",0
3,2006,"Marine molluscs nei",0
3,2007,"Marine molluscs nei",0
3,2008,"Marine molluscs nei",0
3,2009,"Marine molluscs nei",0
3,2010,"Marine molluscs nei",0
3,2011,"Marine molluscs nei",0
3,2012,"Marine molluscs nei",0
3,2013,"Marine molluscs nei",0
3,1994,"Aquatic plants nei",0
3,1995,"Aquatic plants nei",0
3,1996,"Aquatic plants nei",0
3,1997,"Aquatic plants nei",0
3,1998,"Aquatic plants nei",0
3,1999,"Aquatic plants nei",0
3,2000,"Aquatic plants nei",0
3,2001,"Aquatic plants nei",0
3,2002,"Aquatic plants nei",0
3,2003,"Aquatic plants nei",0
3,2004,"Aquatic plants nei",0
3,2005,"Aquatic plants nei",0
3,2006,"Aquatic plants nei",0
3,2007,"Aquatic plants nei",0
3,2008,"Aquatic plants nei",0
3,2009,"Aquatic plants nei",0
3,2010,"Aquatic plants nei",0
3,2011,"Aquatic plants nei",0
3,2012,"Aquatic plants nei",0
3,2013,"Aquatic plants nei",0
3,1994,"Aquatic invertebrates nei",0
3,1995,"Aquatic invertebrates nei",0
3,1996,"Aquatic invertebrates nei",0
3,1997,"Aquatic invertebrates nei",0
3,1998,"Aquatic invertebrates nei",0
3,1999,"Aquatic invertebrates nei",82
3,2000,"Aquatic invertebrates nei",3
3,2001,"Aquatic invertebrates nei",0
3,2002,"Aquatic invertebrates nei",159
3,2003,"Aquatic invertebrates nei",832
3,2004,"Aquatic invertebrates nei",482
3,2005,"Aquatic invertebrates nei",500
3,2006,"Aquatic invertebrates nei",0
3,2007,"Aquatic invertebrates nei",481
3,2008,"Aquatic invertebrates nei",156
3,2009,"Aquatic invertebrates nei",0
3,2010,"Aquatic invertebrates nei",0
3,2011,"Aquatic invertebrates nei",5
3,2012,"Aquatic invertebrates nei",0
3,2013,"Aquatic invertebrates nei",0
4,1994,"Marine fishes nei",2590
4,1995,"Marine fishes nei",10833
4,1996,"Marine fishes nei",15466
4,1997,"Marine fishes nei",15526
4,1998,"Marine fishes nei",17610
4,1999,"Marine fishes nei",21558
4,2000,"Marine fishes nei",28730
4,2001,"Marine fishes nei",35654
4,2002,"Marine fishes nei",70862
4,2003,"Marine fishes nei",81269
4,2004,"Marine fishes nei",93573
4,2005,"Marine fishes nei",116079
4,2006,"Marine fishes nei",118587
4,2007,"Marine fishes nei",151448
4,2008,"Marine fishes nei",173681
4,2009,"Marine fishes nei",127588
4,2010,"Marine fishes nei",119722
4,2011,"Marine fishes nei",160897
4,2012,"Marine fishes nei",148757
4,2013,"Marine fishes nei",159965
4,1994,"Fleshy prawn",14666
4,1995,"Fleshy prawn",14667
4,1996,"Fleshy prawn",15529
4,1997,"Fleshy prawn",15664
4,1998,"Fleshy prawn",19814
4,1999,"Fleshy prawn",23184
4,2000,"Fleshy prawn",25184
4,2001,"Fleshy prawn",27295
4,2002,"Fleshy prawn",33977
4,2003,"Fleshy prawn",44243
4,2004,"Fleshy prawn",45772
4,2005,"Fleshy prawn",44121
4,2006,"Fleshy prawn",63820
4,2007,"Fleshy prawn",68709
4,2008,"Fleshy prawn",75643
4,2009,"Fleshy prawn",85789
4,2010,"Fleshy prawn",80504
4,2011,"Fleshy prawn",75495
4,2012,"Fleshy prawn",93169
4,2013,"Fleshy prawn",94828
4,1994,"Marine crabs nei",0
4,1995,"Marine crabs nei",0
4,1996,"Marine crabs nei",2590
4,1997,"Marine crabs nei",3332
4,1998,"Marine crabs nei",6219
4,1999,"Marine crabs nei",9234
4,2000,"Marine crabs nei",14044
4,2001,"Marine crabs nei",13472
4,2002,"Marine crabs nei",17720
4,2003,"Marine crabs nei",19659
4,2004,"Marine crabs nei",21859
4,2005,"Marine crabs nei",24473
4,2006,"Marine crabs nei",27336
4,2007,"Marine crabs nei",31563
4,2008,"Marine crabs nei",32527
4,2009,"Marine crabs nei",35113
4,2010,"Marine crabs nei",28309
4,2011,"Marine crabs nei",26056
4,2012,"Marine crabs nei",25107
4,2013,"Marine crabs nei",26123
4,1994,"Marine molluscs nei",1.06622e+06
4,1995,"Marine molluscs nei",1.26157e+06
4,1996,"Marine molluscs nei",2.14417e+06
4,1997,"Marine molluscs nei",1.97019e+06
4,1998,"Marine molluscs nei",1.88246e+06
4,1999,"Marine molluscs nei",2.18462e+06
4,2000,"Marine molluscs nei",2.33832e+06
4,2001,"Marine molluscs nei",2.49834e+06
4,2002,"Marine molluscs nei",2.65523e+06
4,2003,"Marine molluscs nei",2.61279e+06
4,2004,"Marine molluscs nei",2.64818e+06
4,2005,"Marine molluscs nei",2.77157e+06
4,2006,"Marine molluscs nei",2.916e+06
4,2007,"Marine molluscs nei",2.68982e+06
4,2008,"Marine molluscs nei",2.7474e+06
4,2009,"Marine molluscs nei",2.96466e+06
4,2010,"Marine molluscs nei",3.0974e+06
4,2011,"Marine molluscs nei",3.24383e+06
4,2012,"Marine molluscs nei",3.39806e+06
4,2013,"Marine molluscs nei",3.54712e+06
4,1994,"Aquatic plants nei",357496
4,1995,"Aquatic plants nei",361208
4,1996,"Aquatic plants nei",418649
4,1997,"Aquatic plants nei",378577
4,1998,"Aquatic plants nei",410952
4,1999,"Aquatic plants nei",457415
4,2000,"Aquatic plants nei",457822
4,2001,"Aquatic plants nei",465839
4,2002,"Aquatic plants nei",474955
4,2003,"Aquatic plants nei",533374
4,2004,"Aquatic plants nei",534701
4,2005,"Aquatic plants nei",536982
4,2006,"Aquatic plants nei",532231
4,2007,"Aquatic plants nei",509096
4,2008,"Aquatic plants nei",502433
4,2009,"Aquatic plants nei",505713
4,2010,"Aquatic plants nei",528113
4,2011,"Aquatic plants nei",507267
4,2012,"Aquatic plants nei",566429
4,2013,"Aquatic plants nei",588944
4,1994,"Aquatic invertebrates nei",2295
4,1995,"Aquatic invertebrates nei",2646
4,1996,"Aquatic invertebrates nei",985
4,1997,"Aquatic invertebrates nei",1147
4,1998,"Aquatic invertebrates nei",2596
4,1999,"Aquatic invertebrates nei",1839
4,2000,"Aquatic invertebrates nei",8587
4,2001,"Aquatic invertebrates nei",10056
4,2002,"Aquatic invertebrates nei",9321
4,2003,"Aquatic invertebrates nei",69378
4,2004,"Aquatic invertebrates nei",74758
4,2005,"Aquatic invertebrates nei",87071
4,2006,"Aquatic invertebrates nei",77037
4,2007,"Aquatic invertebrates nei",84641
4,2008,"Aquatic invertebrates nei",81825
4,2009,"Aquatic invertebrates nei",95445
4,2010,"Aquatic invertebrates nei",108596
4,2011,"Aquatic invertebrates nei",121234
4,2012,"Aquatic invertebrates nei",130920
4,2013,"Aquatic invertebrates nei",149367
5,1994,"Marine fishes nei",389
5,1995,"Marine fishes nei",66
5,1996,"Marine fishes nei",3294
5,1997,"Marine fishes nei",1878
5,1998,"Marine fishes nei",3831
5,1999,"Marine fishes nei",4645
5,2000,"Marine fishes nei",8414
5,2001,"Marine fishes nei",7711
5,2002,"Marine fishes nei",11430
5,2003,"Marine fishes nei",8157
5,2004,"Marine fishes nei",9853
5,2005,"Marine fishes nei",18330
5,2006,"Marine fishes nei",19253
5,2007,"Marine fishes nei",21496
5,2008,"Marine fishes nei",31198
5,2009,"Marine fishes nei",43135
5,2010,"Marine fishes nei",46981
5,2011,"Marine fishes nei",53463
5,2012,"Marine fishes nei",72986
5,2013,"Marine fishes nei",82397
5,1994,"Fleshy prawn",2196
5,1995,"Fleshy prawn",3014
5,1996,"Fleshy prawn",3174
5,1997,"Fleshy prawn",3040
5,1998,"Fleshy prawn",4586
5,1999,"Fleshy prawn",4316
5,2000,"Fleshy prawn",4193
5,2001,"Fleshy prawn",6964
5,2002,"Fleshy prawn",6831
5,2003,"Fleshy prawn",12032
5,2004,"Fleshy prawn",23756
5,2005,"Fleshy prawn",32234
5,2006,"Fleshy prawn",36236
5,2007,"Fleshy prawn",33119
5,2008,"Fleshy prawn",33410
5,2009,"Fleshy prawn",44089
5,2010,"Fleshy prawn",53200
5,2011,"Fleshy prawn",59643
5,2012,"Fleshy prawn",61873
5,2013,"Fleshy prawn",73698
5,1994,"Marine crabs nei",0
5,1995,"Marine crabs nei",0
5,1996,"Marine crabs nei",276
5,1997,"Marine crabs nei",9452
5,1998,"Marine crabs nei",1916
5,1999,"Marine crabs nei",6727
5,2000,"Marine crabs nei",8694
5,2001,"Marine crabs nei",14004
5,2002,"Marine crabs nei",16996
5,2003,"Marine crabs nei",9648
5,2004,"Marine crabs nei",10587
5,2005,"Marine crabs nei",16945
5,2006,"Marine crabs nei",19020
5,2007,"Marine crabs nei",20900
5,2008,"Marine crabs nei",20445
5,2009,"Marine crabs nei",22376
5,2010,"Marine crabs nei",27624
5,2011,"Marine crabs nei",32072
5,2012,"Marine crabs nei",47641
5,2013,"Marine crabs nei",34915
5,1994,"Marine molluscs nei",50986
5,1995,"Marine molluscs nei",73175
5,1996,"Marine molluscs nei",122012
5,1997,"Marine molluscs nei",115788
5,1998,"Marine molluscs nei",154052
5,1999,"Marine molluscs nei",193669
5,2000,"Marine molluscs nei",216472
5,2001,"Marine molluscs nei",262008
5,2002,"Marine molluscs nei",309163
5,2003,"Marine molluscs nei",365009
5,2004,"Marine molluscs nei",422905
5,2005,"Marine molluscs nei",463327
5,2006,"Marine molluscs nei",509912
5,2007,"Marine molluscs nei",514146
5,2008,"Marine molluscs nei",563426
5,2009,"Marine molluscs nei",591293
5,2010,"Marine molluscs nei",619665
5,2011,"Marine molluscs nei",667760
5,2012,"Marine molluscs nei",682269
5,2013,"Marine molluscs nei",708797
5,1994,"Aquatic plants nei",5272
5,1995,"Aquatic plants nei",3980
5,1996,"Aquatic plants nei",5063
5,1997,"Aquatic plants nei",8815
5,1998,"Aquatic plants nei",8943
5,1999,"Aquatic plants nei",7779
5,2000,"Aquatic plants nei",7789
5,2001,"Aquatic plants nei",7927
5,2002,"Aquatic plants nei",9696
5,2003,"Aquatic plants nei",12457
5,2004,"Aquatic plants nei",12717
5,2005,"Aquatic plants nei",18202
5,2006,"Aquatic plants nei",18681
5,2007,"Aquatic plants nei",27923
5,2008,"Aquatic plants nei",25269
5,2009,"Aquatic plants nei",32623
5,2010,"Aquatic plants nei",28315
5,2011,"Aquatic plants nei",24483
5,2012,"Aquatic plants nei",22916
5,2013,"Aquatic plants nei",29641
5,1994,"Aquatic invertebrates nei",734
5,1995,"Aquatic invertebrates nei",2020
5,1996,"Aquatic invertebrates nei",228
5,1997,"Aquatic invertebrates nei",270
5,1998,"Aquatic invertebrates nei",981
5,1999,"Aquatic invertebrates nei",2255
5,2000,"Aquatic invertebrates nei",3159
5,2001,"Aquatic invertebrates nei",2742
5,2002,"Aquatic invertebrates nei",10085
5,2003,"Aquatic invertebrates nei",2097
5,2004,"Aquatic invertebrates nei",4760
5,2005,"Aquatic invertebrates nei",2460
5,2006,"Aquatic invertebrates nei",3267
5,2007,"Aquatic invertebrates nei",8052
5,2008,"Aquatic invertebrates nei",666
5,2009,"Aquatic invertebrates nei",1444
5,2010,"Aquatic invertebrates nei",9388
5,2011,"Aquatic invertebrates nei",4987
5,2012,"Aquatic invertebrates nei",8587
5,2013,"Aquatic invertebrates nei",9294
6,1994,"Marine fishes nei",0
6,1995,"Marine fishes nei",0
6,1996,"Marine fishes nei",0
6,1997,"Marine fishes nei",0
6,1998,"Marine fishes nei",0
6,1999,"Marine fishes nei",0
6,2000,"Marine fishes nei",0
6,2001,"Marine fishes nei",0
6,2002,"Marine fishes nei",0
6,2003,"Marine fishes nei",18
6,2004,"Marine fishes nei",15
6,2005,"Marine fishes nei",0
6,2006,"Marine fishes nei",0
6,2007,"Marine fishes nei",7
6,2008,"Marine fishes nei",0
6,2009,"Marine fishes nei",0
6,2010,"Marine fishes nei",0
6,2011,"Marine fishes nei",0
6,2012,"Marine fishes nei",0
6,2013,"Marine fishes nei",0
6,1994,"Fleshy prawn",587
6,1995,"Fleshy prawn",270
6,1996,"Fleshy prawn",642
6,1997,"Fleshy prawn",555
6,1998,"Fleshy prawn",1061
6,1999,"Fleshy prawn",680
6,2000,"Fleshy prawn",1104
6,2001,"Fleshy prawn",2547
6,2002,"Fleshy prawn",2394
6,2003,"Fleshy prawn",2690
6,2004,"Fleshy prawn",2204
6,2005,"Fleshy prawn",711
6,2006,"Fleshy prawn",417
6,2007,"Fleshy prawn",28
6,2008,"Fleshy prawn",0
6,2009,"Fleshy prawn",0
6,2010,"Fleshy prawn",0
6,2011,"Fleshy prawn",0
6,2012,"Fleshy prawn",0
6,2013,"Fleshy prawn",0
6,1994,"Marine crabs nei",0
6,1995,"Marine crabs nei",0
6,1996,"Marine crabs nei",36
6,1997,"Marine crabs nei",367
6,1998,"Marine crabs nei",221
6,1999,"Marine crabs nei",154
6,2000,"Marine crabs nei",143
6,2001,"Marine crabs nei",21
6,2002,"Marine crabs nei",39
6,2003,"Marine crabs nei",10
6,2004,"Marine crabs nei",10
6,2005,"Marine crabs nei",29
6,2006,"Marine crabs nei",0
6,2007,"Marine crabs nei",0
6,2008,"Marine crabs nei",0
6,2009,"Marine crabs nei",0
6,2010,"Marine crabs nei",0
6,2011,"Marine crabs nei",0
6,2012,"Marine crabs nei",33047
6,2013,"Marine crabs nei",0
6,1994,"Marine molluscs nei",0
6,1995,"Marine molluscs nei",0
6,1996,"Marine molluscs nei",0
6,1997,"Marine molluscs nei",0
6,1998,"Marine molluscs nei",0
6,1999,"Marine molluscs nei",0
6,2000,"Marine molluscs nei",0
6,2001,"Marine molluscs nei",0
6,2002,"Marine molluscs nei",0
6,2003,"Marine molluscs nei",0
6,2004,"Marine molluscs nei",0
6,2005,"Marine molluscs nei",0
6,2006,"Marine molluscs nei",0
